"","x"
"2922","Neutral"
"2923","Neutral"
"2924","Neutral"
"2925","Neutral"
"2926","Neutral"
"2927","Neutral"
"2928","Neutral"
"2929","Neutral"
"2930","Neutral"
"2931","Neutral"
"2932","Neutral"
"2933","Neutral"
"2934","Neutral"
"2935","Neutral"
"2936","Neutral"
"2937","Neutral"
"2938","Neutral"
"2939","Neutral"
"2940","Neutral"
"2941","Neutral"
"2942","Neutral"
"2943","Neutral"
"2944","Neutral"
"2945","Neutral"
"2946","Neutral"
"2947","Neutral"
"2948","Neutral"
"2949","Neutral"
"2950","Neutral"
"2951","Neutral"
"2952","Neutral"
"2953","Neutral"
"2954","Neutral"
"2955","Neutral"
"2956","Neutral"
"2957","Neutral"
"2958","Neutral"
"2959","Neutral"
"2960","Neutral"
"2961","Neutral"
"2962","Neutral"
"2963","Neutral"
"2964","Neutral"
"2965","Neutral"
"2966","Neutral"
"2967","Neutral"
"2968","Neutral"
"2969","Neutral"
"2970","Neutral"
"2971","Neutral"
"2972","Neutral"
"2973","Neutral"
"2974","Neutral"
"2975","Neutral"
"2976","Neutral"
"2977","Neutral"
"2978","Neutral"
"2979","Neutral"
"2980","Neutral"
"2981","Neutral"
"2982","Neutral"
"2983","Neutral"
"2984","Neutral"
"2985","Neutral"
"2986","Neutral"
"2987","Neutral"
"2988","Neutral"
"2989","Neutral"
"2990","Neutral"
"2991","Neutral"
"2992","Neutral"
"2993","Neutral"
"2994","Neutral"
"2995","Neutral"
"2996","Neutral"
"2997","Neutral"
"2998","Neutral"
"2999","Neutral"
"3000","Neutral"
"3001","Neutral"
"3002","Neutral"
"3003","Neutral"
"3004","Neutral"
"3005","Neutral"
"3006","Neutral"
"3007","Neutral"
"3008","Neutral"
"3009","Neutral"
"3010","Neutral"
"3011","Neutral"
"3012","Neutral"
"3013","Neutral"
"3014","Neutral"
"3015","Neutral"
"3016","Neutral"
"3017","Neutral"
"3018","Neutral"
"3019","Neutral"
"3020","Neutral"
"3021","Neutral"
"3022","Neutral"
"3023","Neutral"
"3024","Neutral"
"3025","Neutral"
"3026","Neutral"
"3027","Neutral"
"3028","Neutral"
"3029","Neutral"
"3030","Neutral"
"3031","Neutral"
"3032","Neutral"
"3033","Neutral"
"3034","Neutral"
"3035","Neutral"
"3036","Neutral"
"3037","Neutral"
"3038","Neutral"
"3039","Neutral"
"3040","Neutral"
"3041","Neutral"
"3042","Neutral"
"3043","Neutral"
"3044","Neutral"
"3045","Neutral"
"3046","Neutral"
"3047","Neutral"
"3048","Neutral"
"3049","Neutral"
"3050","Neutral"
"3051","Neutral"
"3052","Neutral"
"3053","Neutral"
"3054","Neutral"
"3055","Neutral"
"3056","Neutral"
"3057","Neutral"
"3058","Neutral"
"3059","Neutral"
"3060","Neutral"
"3061","Neutral"
"3062","Neutral"
"3063","Neutral"
"3064","Neutral"
"3065","Neutral"
"3066","Neutral"
"3067","Neutral"
"3068","Neutral"
"3069","Neutral"
"3070","Neutral"
"3071","Neutral"
"3072","Neutral"
"3073","Neutral"
"3074","Neutral"
"3075","Neutral"
"3076","Neutral"
"3077","Neutral"
"3078","Neutral"
"3079","Neutral"
"3080","Neutral"
"3081","Neutral"
"3082","Neutral"
"3083","Neutral"
"3084","Neutral"
"3085","Neutral"
"3086","Neutral"
"3087","Neutral"
"3088","Neutral"
"3089","Neutral"
"3090","Neutral"
"3091","Neutral"
"3092","Neutral"
"3093","Neutral"
"3094","Neutral"
"3095","Neutral"
"3096","Neutral"
"3097","Neutral"
"3098","Neutral"
"3099","Neutral"
"3100","Neutral"
"3101","Neutral"
"3102","Neutral"
"3103","Neutral"
"3104","Neutral"
"3105","Neutral"
"3106","Neutral"
"3107","Neutral"
"3108","Neutral"
"3109","Neutral"
"3110","Neutral"
"3111","Neutral"
"3112","Neutral"
"3113","Neutral"
"3114","Neutral"
"3115","Neutral"
"3116","Neutral"
"3117","Neutral"
"3118","Neutral"
"3119","Neutral"
"3120","Neutral"
"3121","Neutral"
"3122","Neutral"
"3123","Neutral"
"3124","Neutral"
"3125","Neutral"
"3126","Neutral"
"3127","Neutral"
"3128","Neutral"
"3129","Neutral"
"3130","Neutral"
"3131","Neutral"
"3132","Neutral"
"3133","Neutral"
"3134","Neutral"
"3135","Neutral"
"3136","Neutral"
"3137","Neutral"
"3138","Neutral"
"3139","Neutral"
"3140","Neutral"
"3141","Neutral"
"3142","Neutral"
"3143","Neutral"
"3144","Neutral"
"3145","Neutral"
"3146","Neutral"
"3147","Neutral"
"3148","Neutral"
"3149","Neutral"
"3150","Neutral"
"3151","Neutral"
"3152","Neutral"
"3153","Neutral"
"3154","Neutral"
"3155","Neutral"
"3156","Neutral"
"3157","Neutral"
"3158","Neutral"
"3159","Neutral"
"3160","Neutral"
"3161","Neutral"
"3162","Neutral"
"3163","Neutral"
"3164","Neutral"
"3165","Neutral"
"3166","Neutral"
"3167","Neutral"
"3168","Neutral"
"3169","Neutral"
"3170","Neutral"
"3171","Neutral"
"3172","Neutral"
"3173","Neutral"
"3174","Neutral"
"3175","Neutral"
"3176","Neutral"
"3177","Neutral"
"3178","Neutral"
"3179","Neutral"
"3180","Neutral"
"3181","Neutral"
"3182","Neutral"
"3183","Neutral"
"3184","Neutral"
"3185","Neutral"
"3186","Neutral"
"3187","Neutral"
"3188","Neutral"
"3189","Neutral"
"3190","Neutral"
"3191","Neutral"
"3192","Neutral"
"3193","Neutral"
"3194","Neutral"
"3195","Neutral"
"3196","Neutral"
"3197","Neutral"
"3198","Neutral"
"3199","Neutral"
"3200","Neutral"
"3201","Neutral"
"3202","Neutral"
"3203","Neutral"
"3204","Neutral"
"3205","Neutral"
"3206","Neutral"
"3207","Neutral"
"3208","Neutral"
"3209","Neutral"
"3210","Neutral"
"3211","Neutral"
"3212","Neutral"
"3213","Neutral"
"3214","Neutral"
"3215","Neutral"
"3216","Neutral"
"3217","Neutral"
"3218","Neutral"
"3219","Neutral"
"3220","Neutral"
"3221","Neutral"
"3222","Neutral"
"3223","Neutral"
"3224","Neutral"
"3225","Neutral"
"3226","Neutral"
"3227","Neutral"
"3228","Neutral"
"3229","Neutral"
"3230","Neutral"
"3231","Neutral"
"3232","Neutral"
"3233","Neutral"
"3234","Neutral"
"3235","Neutral"
"3236","Neutral"
"3237","Neutral"
"3238","Neutral"
"3239","Neutral"
"3240","Neutral"
"3241","Neutral"
"3242","Neutral"
"3243","Neutral"
"3244","Neutral"
"3245","Neutral"
"3246","Neutral"
"3247","Neutral"
"3248","Neutral"
"3249","Neutral"
"3250","Neutral"
"3251","Neutral"
"3252","Neutral"
"3253","Neutral"
"3254","Neutral"
"3255","Neutral"
"3256","Neutral"
"3257","Neutral"
"3258","Neutral"
"3259","Neutral"
"3260","Neutral"
"3261","Neutral"
"3262","Neutral"
"3263","Neutral"
"3264","Neutral"
"3265","Neutral"
"3266","Neutral"
"3267","Neutral"
"3268","Neutral"
"3269","Neutral"
"3270","Neutral"
"3271","Neutral"
"3272","Neutral"
"3273","Neutral"
"3274","Neutral"
"3275","Neutral"
"3276","Neutral"
"3277","Neutral"
"3278","Neutral"
"3279","Neutral"
"3280","Neutral"
"3281","Neutral"
"3282","Neutral"
"3283","Neutral"
"3284","Neutral"
"3285","Neutral"
"3286","Neutral"
"3287","Neutral"
"3288","Neutral"
"3289","Neutral"
"3290","Neutral"
"3291","Neutral"
"3292","Neutral"
"3293","Neutral"
"3294","Neutral"
"3295","Neutral"
"3296","Neutral"
"3297","Neutral"
"3298","Neutral"
"3299","Neutral"
"3300","Neutral"
"3301","Neutral"
"3302","Neutral"
"3303","Neutral"
"3304","Neutral"
"3305","Neutral"
"3306","Neutral"
"3307","Neutral"
"3308","Neutral"
"3309","Neutral"
"3310","Neutral"
"3311","Neutral"
"3312","Neutral"
"3313","Neutral"
"3314","Neutral"
"3315","Neutral"
"3316","Neutral"
"3317","Neutral"
"3318","Neutral"
"3319","Neutral"
"3320","Neutral"
"3321","Neutral"
"3322","Neutral"
"3323","Neutral"
"3324","Neutral"
"3325","Neutral"
"3326","Neutral"
"3327","Neutral"
"3328","Neutral"
"3329","Neutral"
"3330","Neutral"
"3331","Neutral"
"3332","Neutral"
"3333","Neutral"
"3334","Neutral"
"3335","Neutral"
"3336","Neutral"
"3337","Neutral"
"3338","Neutral"
"3339","Neutral"
"3340","Neutral"
"3341","Neutral"
"3342","Neutral"
"3343","Neutral"
"3344","Neutral"
"3345","Neutral"
"3346","Neutral"
"3347","Neutral"
"3348","Neutral"
"3349","Neutral"
"3350","Neutral"
"3351","Neutral"
"3352","Neutral"
"3353","Neutral"
"3354","Neutral"
"3355","Neutral"
"3356","Neutral"
"3357","Neutral"
"3358","Neutral"
"3359","Neutral"
"3360","Neutral"
"3361","Neutral"
"3362","Neutral"
"3363","Neutral"
"3364","Neutral"
"3365","Neutral"
"3366","Neutral"
"3367","Neutral"
"3368","Neutral"
"3369","Neutral"
"3370","Neutral"
"3371","Neutral"
"3372","Neutral"
"3373","Neutral"
"3374","Neutral"
"3375","Neutral"
"3376","Neutral"
"3377","Neutral"
"3378","Neutral"
"3379","Neutral"
"3380","Neutral"
"3381","Neutral"
"3382","Neutral"
"3383","Neutral"
"3384","Neutral"
"3385","Neutral"
"3386","Neutral"
"3387","Neutral"
"3388","Neutral"
"3389","Neutral"
"3390","Neutral"
"3391","Neutral"
"3392","Neutral"
"3393","Neutral"
"3394","Neutral"
"3395","Neutral"
"3396","Neutral"
"3397","Neutral"
"3398","Neutral"
"3399","Neutral"
"3400","Neutral"
"3401","Neutral"
"3402","Neutral"
"3403","Neutral"
"3404","Neutral"
"3405","Neutral"
"3406","Neutral"
"3407","Neutral"
"3408","Neutral"
"3409","Neutral"
"3410","Neutral"
"3411","Neutral"
"3412","Neutral"
"3413","Neutral"
"3414","Neutral"
"3415","Neutral"
"3416","Neutral"
"3417","Neutral"
"3418","Neutral"
"3419","Neutral"
"3420","Neutral"
"3421","Neutral"
"3422","Neutral"
"3423","Neutral"
"3424","Neutral"
"3425","Neutral"
"3426","Neutral"
"3427","Neutral"
"3428","Neutral"
"3429","Neutral"
"3430","Neutral"
"3431","Neutral"
"3432","Neutral"
"3433","Neutral"
"3434","Neutral"
"3435","Neutral"
"3436","Neutral"
"3437","Neutral"
"3438","Neutral"
"3439","Neutral"
"3440","Neutral"
"3441","Neutral"
"3442","Neutral"
"3443","Neutral"
"3444","Neutral"
"3445","Neutral"
"3446","Neutral"
"3447","Neutral"
"3448","Neutral"
"3449","Neutral"
"3450","Neutral"
"3451","Neutral"
"3452","Neutral"
"3453","Neutral"
"3454","Neutral"
"3455","Neutral"
"3456","Neutral"
"3457","Neutral"
"3458","Neutral"
"3459","Neutral"
"3460","Neutral"
"3461","Neutral"
"3462","Neutral"
"3463","Neutral"
"3464","Neutral"
"3465","Neutral"
"3466","Neutral"
"3467","Neutral"
"3468","Neutral"
"3469","Neutral"
"3470","Neutral"
"3471","Neutral"
"3472","Neutral"
"3473","Neutral"
"3474","Neutral"
"3475","Neutral"
"3476","Neutral"
"3477","Neutral"
"3478","Neutral"
"3479","Neutral"
"3480","Neutral"
"3481","Neutral"
"3482","Neutral"
"3483","Neutral"
"3484","Neutral"
"3485","Neutral"
"3486","Neutral"
"3487","Neutral"
"3488","Neutral"
"3489","Neutral"
"3490","Neutral"
"3491","Neutral"
"3492","Neutral"
"3493","Neutral"
"3494","Neutral"
"3495","Neutral"
"3496","Neutral"
"3497","Neutral"
"3498","Neutral"
"3499","Neutral"
"3500","Neutral"
"3501","Neutral"
"3502","Neutral"
"3503","Neutral"
"3504","Neutral"
"3505","Neutral"
"3506","Neutral"
"3507","Neutral"
"3508","Neutral"
"3509","Neutral"
"3510","Neutral"
"3511","Neutral"
"3512","Neutral"
"3513","Neutral"
"3514","Neutral"
"3515","Neutral"
"3516","Neutral"
"3517","Neutral"
"3518","Neutral"
"3519","Neutral"
"3520","Neutral"
"3521","Neutral"
"3522","Neutral"
"3523","Neutral"
"3524","Neutral"
"3525","Neutral"
"3526","Neutral"
"3527","Neutral"
"3528","Neutral"
"3529","Neutral"
"3530","Neutral"
"3531","Neutral"
"3532","Neutral"
"3533","Neutral"
"3534","Neutral"
"3535","Neutral"
"3536","Neutral"
"3537","Neutral"
"3538","Neutral"
"3539","Neutral"
"3540","Neutral"
"3541","Neutral"
"3542","Neutral"
"3543","Neutral"
"3544","Neutral"
"3545","Neutral"
"3546","Neutral"
"3547","Neutral"
"3548","Neutral"
"3549","Neutral"
"3550","Neutral"
"3551","Neutral"
"3552","Neutral"
"3553","Neutral"
"3554","Neutral"
"3555","Neutral"
"3556","Neutral"
"3557","Neutral"
"3558","Neutral"
"3559","Neutral"
"3560","Neutral"
"3561","Neutral"
"3562","Neutral"
"3563","Neutral"
"3564","Neutral"
"3565","Neutral"
"3566","Neutral"
"3567","Neutral"
"3568","Neutral"
"3569","Neutral"
"3570","Neutral"
"3571","Neutral"
"3572","Neutral"
"3573","Neutral"
"3574","Neutral"
"3575","Neutral"
"3576","Neutral"
"3577","Neutral"
"3578","Neutral"
"3579","Neutral"
"3580","Neutral"
"3581","Neutral"
"3582","Neutral"
"3583","Neutral"
"3584","Neutral"
"3585","Neutral"
"3586","Neutral"
"3587","Neutral"
"3588","Neutral"
"3589","Neutral"
"3590","Neutral"
"3591","Neutral"
"3592","Neutral"
"3593","Neutral"
"3594","Neutral"
"3595","Neutral"
"3596","Neutral"
"3597","Neutral"
"3598","Neutral"
"3599","Neutral"
"3600","Neutral"
"3601","Neutral"
"3602","Neutral"
"3603","Neutral"
"3604","Neutral"
"3605","Neutral"
"3606","Neutral"
"3607","Neutral"
"3608","Neutral"
"3609","Neutral"
"3610","Neutral"
"3611","Neutral"
"3612","Neutral"
"3613","Neutral"
"3614","Neutral"
"3615","Neutral"
"3616","Neutral"
"3617","Neutral"
"3618","Neutral"
"3619","Neutral"
"3620","Neutral"
"3621","Neutral"
"3622","Neutral"
"3623","Neutral"
"3624","Neutral"
"3625","Neutral"
"3626","Neutral"
"3627","Neutral"
"3628","Neutral"
"3629","Neutral"
"3630","Neutral"
"3631","Neutral"
"3632","Neutral"
"3633","Neutral"
"3634","Neutral"
"3635","Neutral"
"3636","Neutral"
"3637","Neutral"
"3638","Neutral"
"3639","Neutral"
"3640","Neutral"
"3641","Neutral"
"3642","Neutral"
"3643","Neutral"
"3644","Neutral"
"3645","Neutral"
"3646","Neutral"
"3647","Neutral"
"3648","Neutral"
"3649","Neutral"
"3650","Neutral"
"3651","Neutral"
"3652","Neutral"
"3653","Neutral"
"3654","Neutral"
"3655","Neutral"
"3656","Neutral"
"3657","Neutral"
"3658","Neutral"
"3659","Neutral"
"3660","Neutral"
"3661","Neutral"
"3662","Neutral"
"3663","Neutral"
"3664","Neutral"
"3665","Neutral"
"3666","Neutral"
"3667","Neutral"
"3668","Neutral"
"3669","Neutral"
"3670","Neutral"
"3671","Neutral"
"3672","Neutral"
"3673","Neutral"
"3674","Neutral"
"3675","Neutral"
"3676","Neutral"
"3677","Neutral"
"3678","Neutral"
"3679","Neutral"
"3680","Neutral"
"3681","Neutral"
"3682","Neutral"
"3683","Neutral"
"3684","Neutral"
"3685","Neutral"
"3686","Neutral"
"3687","Neutral"
"3688","Neutral"
"3689","Neutral"
"3690","Neutral"
"3691","Neutral"
"3692","Neutral"
"3693","Neutral"
"3694","Neutral"
"3695","Neutral"
"3696","Neutral"
"3697","Neutral"
"3698","Neutral"
"3699","Neutral"
"3700","Neutral"
"3701","Neutral"
"3702","Neutral"
"3703","Neutral"
"3704","Neutral"
"3705","Neutral"
"3706","Neutral"
"3707","Neutral"
"3708","Neutral"
"3709","Neutral"
"3710","Neutral"
"3711","Neutral"
"3712","Neutral"
"3713","Neutral"
"3714","Neutral"
"3715","Neutral"
"3716","Neutral"
"3717","Neutral"
"3718","Neutral"
"3719","Neutral"
"3720","Neutral"
"3721","Neutral"
"3722","Neutral"
"3723","Neutral"
"3724","Neutral"
"3725","Neutral"
"3726","Neutral"
"3727","Neutral"
"3728","Neutral"
"3729","Neutral"
"3730","Neutral"
"3731","Neutral"
"3732","Neutral"
"3733","Neutral"
"3734","Neutral"
"3735","Neutral"
"3736","Neutral"
"3737","Neutral"
"3738","Neutral"
"3739","Neutral"
"3740","Neutral"
"3741","Neutral"
"3742","Neutral"
"3743","Neutral"
"3744","Neutral"
"3745","Neutral"
"3746","Neutral"
"3747","Neutral"
"3748","Neutral"
"3749","Neutral"
"3750","Neutral"
"3751","Neutral"
"3752","Neutral"
"3753","Neutral"
"3754","Neutral"
"3755","Neutral"
"3756","Neutral"
"3757","Neutral"
"3758","Neutral"
"3759","Neutral"
"3760","Neutral"
"3761","Neutral"
"3762","Neutral"
"3763","Neutral"
"3764","Neutral"
"3765","Neutral"
"3766","Neutral"
"3767","Neutral"
"3768","Neutral"
"3769","Neutral"
"3770","Neutral"
"3771","Neutral"
"3772","Neutral"
"3773","Neutral"
"3774","Neutral"
"3775","Neutral"
"3776","Neutral"
"3777","Neutral"
"3778","Neutral"
"3779","Neutral"
"3780","Neutral"
"3781","Neutral"
"3782","Neutral"
"3783","Neutral"
"3784","Neutral"
"3785","Neutral"
"3786","Neutral"
"3787","Neutral"
"3788","Neutral"
"3789","Neutral"
"3790","Neutral"
"3791","Neutral"
"3792","Neutral"
"3793","Neutral"
"3794","Neutral"
"3795","Neutral"
"3796","Neutral"
"3797","Neutral"
"3798","Neutral"
"3799","Neutral"
"3800","Neutral"
"3801","Neutral"
"3802","Neutral"
"3803","Neutral"
"3804","Neutral"
"3805","Neutral"
"3806","Neutral"
"3807","Neutral"
"3808","Neutral"
"3809","Neutral"
"3810","Neutral"
"3811","Neutral"
"3812","Neutral"
"3813","Neutral"
"3814","Neutral"
"3815","Neutral"
"3816","Neutral"
"3817","Neutral"
"3818","Neutral"
"3819","Neutral"
"3820","Neutral"
"3821","Neutral"
"3822","Neutral"
"3823","Neutral"
"3824","Neutral"
"3825","Neutral"
"3826","Neutral"
"3827","Neutral"
"3828","Neutral"
"3829","Neutral"
"3830","Neutral"
"3831","Neutral"
"3832","Neutral"
"3833","Neutral"
"3834","Neutral"
"3835","Neutral"
"3836","Neutral"
"3837","Neutral"
"3838","Neutral"
"3839","Neutral"
"3840","Neutral"
"3841","Neutral"
"3842","Neutral"
"3843","Neutral"
"3844","Neutral"
"3845","Neutral"
"3846","Neutral"
"3847","Neutral"
"3848","Neutral"
"3849","Neutral"
"3850","Neutral"
"3851","Neutral"
"3852","Neutral"
"3853","Neutral"
"3854","Neutral"
"3855","Neutral"
"3856","Neutral"
"3857","Neutral"
"3858","Neutral"
"3859","Neutral"
"3860","Neutral"
"3861","Neutral"
"3862","Neutral"
"3863","Neutral"
"3864","Neutral"
"3865","Neutral"
"3866","Neutral"
"3867","Neutral"
"3868","Neutral"
"3869","Neutral"
"3870","Neutral"
"3871","Neutral"
"3872","Neutral"
"3873","Neutral"
"3874","Neutral"
"3875","Neutral"
"3876","Neutral"
"3877","Neutral"
"3878","Neutral"
"3879","Neutral"
"3880","Neutral"
"3881","Neutral"
"3882","Neutral"
"3883","Neutral"
"3884","Neutral"
"3885","Neutral"
"3886","Neutral"
"3887","Neutral"
"3888","Neutral"
"3889","Neutral"
"3890","Neutral"
"3891","Neutral"
"3892","Neutral"
"3893","Neutral"
"3894","Neutral"
"3895","Neutral"
"3896","Neutral"
"3897","Neutral"
"3898","Neutral"
"3899","Neutral"
"3900","Neutral"
"3901","Neutral"
"3902","Neutral"
"3903","Neutral"
"3904","Neutral"
"3905","Neutral"
"3906","Neutral"
"3907","Neutral"
"3908","Neutral"
"3909","Neutral"
"3910","Neutral"
"3911","Neutral"
"3912","Neutral"
"3913","Neutral"
"3914","Neutral"
"3915","Neutral"
"3916","Neutral"
"3917","Neutral"
"3918","Neutral"
"3919","Neutral"
"3920","Neutral"
"3921","Neutral"
"3922","Neutral"
"3923","Neutral"
"3924","Neutral"
"3925","Neutral"
"3926","Neutral"
"3927","Neutral"
"3928","Neutral"
"3929","Neutral"
"3930","Neutral"
"3931","Neutral"
"3932","Neutral"
"3933","Neutral"
"3934","Neutral"
"3935","Neutral"
"3936","Neutral"
"3937","Neutral"
"3938","Neutral"
"3939","Neutral"
"3940","Neutral"
"3941","Neutral"
"3942","Neutral"
"3943","Neutral"
"3944","Neutral"
"3945","Neutral"
"3946","Neutral"
"3947","Neutral"
"3948","Neutral"
"3949","Neutral"
"3950","Neutral"
"3951","Neutral"
"3952","Neutral"
"3953","Neutral"
"3954","Neutral"
"3955","Neutral"
"3956","Neutral"
"3957","Neutral"
"3958","Neutral"
"3959","Neutral"
"3960","Neutral"
"3961","Neutral"
"3962","Neutral"
"3963","Neutral"
"3964","Neutral"
"3965","Neutral"
"3966","Neutral"
"3967","Neutral"
"3968","Neutral"
"3969","Neutral"
"3970","Neutral"
"3971","Neutral"
"3972","Neutral"
"3973","Neutral"
"3974","Neutral"
"3975","Neutral"
"3976","Neutral"
"3977","Neutral"
"3978","Neutral"
"3979","Neutral"
"3980","Neutral"
"3981","Neutral"
"3982","Neutral"
"3983","Neutral"
"3984","Neutral"
"3985","Neutral"
"3986","Neutral"
"3987","Neutral"
"3988","Neutral"
"3989","Neutral"
"3990","Neutral"
"3991","Neutral"
"3992","Neutral"
"3993","Neutral"
"3994","Neutral"
"3995","Neutral"
"3996","Neutral"
"3997","Neutral"
"3998","Neutral"
"3999","Neutral"
"4000","Neutral"
"4001","Neutral"
"4002","Neutral"
"4003","Neutral"
"4004","Neutral"
"4005","Neutral"
"4006","Neutral"
"4007","Neutral"
"4008","Neutral"
"4009","Neutral"
"4010","Neutral"
"4011","Neutral"
"4012","Neutral"
"4013","Neutral"
"4014","Neutral"
"4015","Neutral"
"4016","Neutral"
"4017","Neutral"
"4018","Neutral"
"4019","Neutral"
"4020","Neutral"
"4021","Neutral"
"4022","Neutral"
"4023","Neutral"
"4024","Neutral"
"4025","Neutral"
"4026","Neutral"
"4027","Neutral"
"4028","Neutral"
"4029","Neutral"
"4030","Neutral"
"4031","Neutral"
"4032","Neutral"
"4033","Neutral"
"4034","Neutral"
"4035","Neutral"
"4036","Neutral"
"4037","Neutral"
"4038","Neutral"
"4039","Neutral"
"4040","Neutral"
"4041","Neutral"
"4042","Neutral"
"4043","Neutral"
"4044","Neutral"
"4045","Neutral"
"4046","Neutral"
"4047","Neutral"
"4048","Neutral"
"4049","Neutral"
"4050","Neutral"
"4051","Neutral"
"4052","Neutral"
"4053","Neutral"
"4054","Neutral"
"4055","Neutral"
"4056","Neutral"
"4057","Neutral"
"4058","Neutral"
"4059","Neutral"
"4060","Neutral"
"4061","Neutral"
"4062","Neutral"
"4063","Neutral"
"4064","Neutral"
"4065","Neutral"
"4066","Neutral"
"4067","Neutral"
"4068","Neutral"
"4069","Neutral"
"4070","Neutral"
"4071","Neutral"
"4072","Neutral"
"4073","Neutral"
"4074","Neutral"
"4075","Neutral"
"4076","Neutral"
"4077","Neutral"
"4078","Neutral"
"4079","Neutral"
"4080","Neutral"
"4081","Neutral"
"4082","Neutral"
"4083","Neutral"
"4084","Neutral"
"4085","Neutral"
"4086","Neutral"
"4087","Neutral"
"4088","Neutral"
"4089","Neutral"
"4090","Neutral"
"4091","Neutral"
"4092","Neutral"
"4093","Neutral"
"4094","Neutral"
"4095","Neutral"
"4096","Neutral"
"4097","Neutral"
"4098","Neutral"
"4099","Neutral"
"4100","Neutral"
"4101","Neutral"
"4102","Neutral"
"4103","Neutral"
"4104","Neutral"
"4105","Neutral"
"4106","Neutral"
"4107","Neutral"
"4108","Neutral"
"4109","Neutral"
"4110","Neutral"
"4111","Neutral"
"4112","Neutral"
"4113","Neutral"
"4114","Neutral"
"4115","Neutral"
"4116","Neutral"
"4117","Neutral"
"4118","Neutral"
"4119","Neutral"
"4120","Neutral"
"4121","Neutral"
"4122","Neutral"
"4123","Neutral"
"4124","Neutral"
"4125","Neutral"
"4126","Neutral"
"4127","Neutral"
"4128","Neutral"
"4129","Neutral"
"4130","Neutral"
"4131","Neutral"
"4132","Neutral"
"4133","Neutral"
"4134","Neutral"
"4135","Neutral"
"4136","Neutral"
"4137","Neutral"
"4138","Neutral"
"4139","Neutral"
"4140","Neutral"
"4141","Neutral"
"4142","Neutral"
"4143","Neutral"
"4144","Neutral"
"4145","Neutral"
"4146","Neutral"
"4147","Neutral"
"4148","Neutral"
"4149","Neutral"
"4150","Neutral"
"4151","Neutral"
"4152","Neutral"
"4153","Neutral"
"4154","Neutral"
"4155","Neutral"
"4156","Neutral"
"4157","Neutral"
"4158","Neutral"
"4159","Neutral"
"4160","Neutral"
"4161","Neutral"
"4162","Neutral"
"4163","Neutral"
"4164","Neutral"
"4165","Neutral"
"4166","Neutral"
"4167","Neutral"
"4168","Neutral"
"4169","Neutral"
"4170","Neutral"
"4171","Neutral"
"4172","Neutral"
"4173","Neutral"
"4174","Neutral"
"4175","Neutral"
"4176","Neutral"
"4177","Neutral"
"4178","Neutral"
"4179","Neutral"
"4180","Neutral"
"4181","Neutral"
"4182","Neutral"
"4183","Neutral"
"4184","Neutral"
"4185","Neutral"
"4186","Neutral"
"4187","Neutral"
"4188","Neutral"
"4189","Neutral"
"4190","Neutral"
"4191","Neutral"
"4192","Neutral"
"4193","Neutral"
"4194","Neutral"
"4195","Neutral"
"4196","Neutral"
"4197","Neutral"
"4198","Neutral"
"4199","Neutral"
"4200","Neutral"
"4201","Neutral"
"4202","Neutral"
"4203","Neutral"
"4204","Neutral"
"4205","Neutral"
"4206","Neutral"
"4207","Neutral"
"4208","Neutral"
"4209","Neutral"
"4210","Neutral"
"4211","Neutral"
"4212","Neutral"
"4213","Neutral"
"4214","Neutral"
"4215","Neutral"
"4216","Neutral"
"4217","Neutral"
"4218","Neutral"
"4219","Neutral"
"4220","Neutral"
"4221","Neutral"
"4222","Neutral"
"4223","Neutral"
"4224","Neutral"
"4225","Neutral"
"4226","Neutral"
"4227","Neutral"
"4228","Neutral"
"4229","Neutral"
"4230","Neutral"
"4231","Neutral"
"4232","Neutral"
"4233","Neutral"
"4234","Neutral"
"4235","Neutral"
"4236","Neutral"
"4237","Neutral"
"4238","Neutral"
"4239","Neutral"
"4240","Neutral"
"4241","Neutral"
"4242","Neutral"
"4243","Neutral"
"4244","Neutral"
"4245","Neutral"
"4246","Neutral"
"4247","Neutral"
"4248","Neutral"
"4249","Neutral"
"4250","Neutral"
"4251","Neutral"
"4252","Neutral"
"4253","Neutral"
"4254","Neutral"
"4255","Neutral"
"4256","Neutral"
"4257","Neutral"
"4258","Neutral"
"4259","Neutral"
"4260","Neutral"
"4261","Neutral"
"4262","Neutral"
"4263","Neutral"
"4264","Neutral"
"4265","Neutral"
"4266","Neutral"
"4267","Neutral"
"4268","Neutral"
"4269","Neutral"
"4270","Neutral"
"4271","Neutral"
"4272","Neutral"
"4273","Neutral"
"4274","Neutral"
"4275","Neutral"
"4276","Neutral"
"4277","Neutral"
"4278","Neutral"
"4279","Neutral"
"4280","Neutral"
"4281","Neutral"
"4282","Neutral"
"4283","Neutral"
"4284","Neutral"
"4285","Neutral"
"4286","Neutral"
"4287","Neutral"
"4288","Neutral"
"4289","Neutral"
"4290","Neutral"
"4291","Neutral"
"4292","Neutral"
"4293","Neutral"
"4294","Neutral"
"4295","Neutral"
"4296","Neutral"
"4297","Neutral"
"4298","Neutral"
"4299","Neutral"
"4300","Neutral"
"4301","Neutral"
"4302","Neutral"
"4303","Neutral"
"4304","Neutral"
"4305","Neutral"
"4306","Neutral"
"4307","Neutral"
"4308","Neutral"
"4309","Neutral"
"4310","Neutral"
"4311","Neutral"
"4312","Neutral"
"4313","Neutral"
"4314","Neutral"
"4315","Neutral"
"4316","Neutral"
"4317","Neutral"
"4318","Neutral"
"4319","Neutral"
"4320","Neutral"
